Time,Activity,PhoneDevice,android_sensor_accelerometer0,android_sensor_accelerometer1,android_sensor_accelerometer2,Lat,Long,XYZ
1500569256980,georgia,motorola-XT1096,-1.321599364,8.274360657,-1.340752959,30.618564,-96.3409309,X
1500569257040,georgia,motorola-XT1096,-2.087743998,10.23760605,-1.541865945,30.618564,-96.3409309,Z
1500569257100,georgia,motorola-XT1096,-2.738966703,9.31823349,-0.29688102,30.618564,-96.3409309,Y
1500569257170,georgia,motorola-XT1096,-2.173935175,10.48660374,-1.388636947,30.618564,-96.3409309,Y
1500569257220,georgia,motorola-XT1096,-2.11647439,11.05163479,-1.522712231,30.618564,-96.3409309,X
1500569257280,georgia,motorola-XT1096,-1.149216771,9.528923035,-1.158793569,30.618564,-96.3409309,X
1500569257350,georgia,motorola-XT1096,-2.499546528,9.299078941,-2.614468336,30.618564,-96.3409309,Z
1500569257400,georgia,motorola-XT1096,-2.183511972,11.5783596,-1.26413846,30.618564,-96.3409309,Z
1500569257460,georgia,motorola-XT1096,-2.691082716,10.30464458,-1.082179189,30.618564,-96.3409309,X
1500569257530,georgia,motorola-XT1096,-1.149216771,11.89439392,-0.699106872,30.618564,-96.3409309,Y
1500569257590,georgia,motorola-XT1096,-2.087743998,9.691728592,-1.532289028,30.618564,-96.3409309,Y
1500569257640,georgia,motorola-XT1096,-2.375048161,9.366117477,-0.545877993,30.618564,-96.3409309,Y
1500569257720,georgia,motorola-XT1096,-2.26970315,9.222464561,-1.838746905,30.618564,-96.3409309,X
1500569257760,georgia,motorola-XT1096,-2.662352324,10.47702694,-1.120486379,30.618564,-96.3409309,X
1500569257810,georgia,motorola-XT1096,-2.767697096,9.251194954,-1.838746905,30.618564,-96.3409309,Z
1500569257870,georgia,motorola-XT1096,-3.763684988,9.902418137,-0.957680702,30.618564,-96.3409309,Y
1500569257940,georgia,motorola-XT1096,-3.323152065,10.35252857,-0.268150598,30.618564,-96.3409309,X
1500569258000,georgia,motorola-XT1096,-2.624045134,10.34295177,-1.359906554,30.618564,-96.3409309,Z
1500569258050,georgia,motorola-XT1096,-2.604891539,10.44829655,-1.63763392,30.618564,-96.3409309,Y
1500569258120,georgia,motorola-XT1096,-3.246537447,8.887276649,-1.924938202,30.618564,-96.3409309,Z
1500569258180,georgia,motorola-XT1096,-5.401319027,9.816226959,0.067037649,30.618564,-96.3409309,Z
1500569258230,georgia,motorola-XT1096,-4.27125597,10.00776291,-0.900219858,30.618564,-96.3409309,X
1500569258290,georgia,motorola-XT1096,-3.53384161,8.983044624,-1.829170108,30.618564,-96.3409309,Y
1500569258350,georgia,motorola-XT1096,-3.734954596,7.891288757,-1.149216771,30.618564,-96.3409309,Z
1500569258420,georgia,motorola-XT1096,-4.548983097,9.816226959,-1.177947283,30.618564,-96.3409309,X
1500569258470,georgia,motorola-XT1096,-2.911349297,9.241618156,-1.877054095,30.618564,-96.3409309,Z
1500569258530,georgia,motorola-XT1096,-3.945644379,10.14183807,-0.009576807,30.618564,-96.3409309,Y
1500569258590,georgia,motorola-XT1096,-3.217807055,8.839392662,0.124498487,30.618564,-96.3409309,Y
1500569258650,georgia,motorola-XT1096,-6.071695328,9.682151794,0.038307227,30.618564,-96.3409309,Z
1500569258710,georgia,motorola-XT1096,-4.30956316,10.55364132,-1.101332784,30.618564,-96.3409309,X
1500569258780,georgia,motorola-XT1096,-4.012681961,9.212887764,-1.082179189,30.618564,-96.3409309,Z
1500569258820,georgia,motorola-XT1096,-4.242525578,8.398859978,-0.718260527,30.618564,-96.3409309,Y
1500569258880,georgia,motorola-XT1096,-5.774814606,8.714894295,-0.220266551,30.618564,-96.3409309,Z
1500569258950,georgia,motorola-XT1096,-3.371036053,9.145850182,-0.526724398,30.618564,-96.3409309,X
1500569259000,georgia,motorola-XT1096,-5.497087002,10.01733971,-1.359906554,30.618564,-96.3409309,X
1500569259060,georgia,motorola-XT1096,-3.687070608,8.801085472,0.114921682,30.618564,-96.3409309,Z
1500569259120,georgia,motorola-XT1096,-3.936067581,9.54807663,-0.871489406,30.618564,-96.3409309,X
1500569259200,georgia,motorola-XT1096,-2.777273893,8.07324791,-2.442085743,30.618564,-96.3409309,Y
1500569259240,georgia,motorola-XT1096,-3.754108191,9.54807663,-0.287304193,30.618564,-96.3409309,X
1500569259300,georgia,motorola-XT1096,-1.81959331,11.26232433,0.239420176,30.618564,-96.3409309,Y
1500569259370,georgia,motorola-XT1096,-1.551442742,9.969455719,-0.957680702,30.618564,-96.3409309,X
1500569259410,georgia,motorola-XT1096,-1.273715258,10.57279491,-0.938527048,30.618564,-96.3409309,Z
1500569259470,georgia,motorola-XT1096,-3.428496838,10.18014526,-0.392649084,30.618564,-96.3409309,Y
1500569259540,georgia,motorola-XT1096,-2.691082716,10.24718285,-3.093308687,30.618564,-96.3409309,Y
1500569259600,georgia,motorola-XT1096,-1.771709204,10.28549004,-1.752555609,30.618564,-96.3409309,Y
1500569259650,georgia,motorola-XT1096,-0.833182216,11.73158836,-0.995987892,30.618564,-96.3409309,X
1500569259740,georgia,motorola-XT1096,-2.710236311,7.852981567,-2.346317768,30.618564,-96.3409309,Z
1500569259770,georgia,motorola-XT1096,-1.915361404,10.33337498,1.254561663,30.618564,-96.3409309,Z
1500569259840,georgia,motorola-XT1096,-2.422932148,11.63582039,-0.986411095,30.618564,-96.3409309,Y
1500569259890,georgia,motorola-XT1096,-0.354341865,9.136273384,-3.064578056,30.618564,-96.3409309,X
1500569259960,georgia,motorola-XT1096,-1.580173135,10.46745014,-1.168370485,30.618564,-96.3409309,X
1500569260020,georgia,motorola-XT1096,-4.644751072,10.0460701,-1.254561663,30.618564,-96.3409309,X
1500569260070,georgia,motorola-XT1096,-4.175487995,10.26633644,-1.484405041,30.618564,-96.3409309,X
1500569260160,georgia,motorola-XT1096,-1.59932673,8.935160637,-1.675941229,30.618564,-96.3409309,Z
1500569260200,georgia,motorola-XT1096,-4.683058739,10.19929886,0.450109929,30.618564,-96.3409309,X
1500569260240,georgia,motorola-XT1096,-2.873042107,9.088389397,-0.555454791,30.618564,-96.3409309,X
1500569260300,georgia,motorola-XT1096,-4.855441093,10.44829655,0.210689753,30.618564,-96.3409309,Z
1500569260380,georgia,motorola-XT1096,-1.628057122,8.111555099,-1.647210717,30.618564,-96.3409309,Z
1500569260440,georgia,motorola-XT1096,-4.280832767,9.404424667,0.459686726,30.618564,-96.3409309,Z
1500569260480,georgia,motorola-XT1096,-3.849876404,9.346963882,0.019153614,30.618564,-96.3409309,X
1500569260560,georgia,motorola-XT1096,-5.037400246,8.896853447,0.459686726,30.618564,-96.3409309,Z
1500569260610,georgia,motorola-XT1096,-3.34230566,7.431602001,0.823605359,30.618564,-96.3409309,Z
1500569260660,georgia,motorola-XT1096,-3.007117271,7.76679039,0.545877993,30.618564,-96.3409309,X
1500569260750,georgia,motorola-XT1096,-4.778826714,8.207323074,-0.986411095,30.618564,-96.3409309,X
1500569260790,georgia,motorola-XT1096,-2.384624958,7.565677166,-0.574608386,30.618564,-96.3409309,Z
1500569260840,georgia,motorola-XT1096,-3.610456228,10.18972206,1.972822189,30.618564,-96.3409309,Z
1500569260900,georgia,motorola-XT1096,-4.807557106,10.68771648,0.153228909,30.618564,-96.3409309,Z
1500569260970,georgia,motorola-XT1096,-2.806004286,8.370129585,-0.746990919,30.618564,-96.3409309,X
1500569261020,georgia,motorola-XT1096,-2.260126352,9.39484787,0.37349546,30.618564,-96.3409309,Z
1500569261080,georgia,motorola-XT1096,-1.053448796,11.08994198,-0.258573771,30.618564,-96.3409309,Z
1500569261190,georgia,motorola-XT1096,-1.695094824,11.0037508,1.22583127,30.618564,-96.3409309,X
1500569261190,georgia,motorola-XT1096,-0.057460841,8.236053467,-0.153228909,30.618564,-96.3409309,Y
1500569261270,georgia,motorola-XT1096,-2.145204782,9.279925346,0.718260527,30.618564,-96.3409309,Z
1500569261320,georgia,motorola-XT1096,-3.102885485,11.76031876,-0.59376204,30.618564,-96.3409309,X
1500569261370,georgia,motorola-XT1096,-0.536301196,8.992621422,-2.959233284,30.618564,-96.3409309,Z
1500569261430,georgia,motorola-XT1096,-0.450109929,8.638279915,1.015141487,30.618564,-96.3409309,Y
1500569261490,georgia,motorola-XT1096,-2.068590164,8.025363922,2.279279947,30.618564,-96.3409309,Z
1500569261550,georgia,motorola-XT1096,-2.920926094,8.839392662,-1.197100878,30.618564,-96.3409309,X
1500569261610,georgia,motorola-XT1096,-2.327163935,7.259219646,0.708683729,30.618564,-96.3409309,Y
1500569261670,georgia,motorola-XT1096,-3.361459255,9.011775017,0.344765037,30.618564,-96.3409309,Z
1500569261760,georgia,motorola-XT1096,-3.169923067,11.51132202,-2.470816135,30.618564,-96.3409309,X
1500569261810,georgia,motorola-XT1096,-3.505111218,9.787496567,-0.402225882,30.618564,-96.3409309,X
