Time,Activity,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,Lat,Long
1.50056936843e+12,user5,PebbleTimeSteel,-343.0,247.0,-816.0,30.6188784,-96.3395468
1.50056936847e+12,user5,PebbleTimeSteel,-341.0,234.0,-814.0,30.6188784,-96.3395468
1.50056936851e+12,user5,PebbleTimeSteel,-342.0,234.0,-808.0,30.6188784,-96.3395468
1.50056936855e+12,user5,PebbleTimeSteel,-349.0,236.0,-810.0,30.6188784,-96.3395468
1.50056936859e+12,user5,PebbleTimeSteel,-345.0,225.0,-808.0,30.6188784,-96.3395468
1.50056936863e+12,user5,PebbleTimeSteel,-346.0,233.0,-814.0,30.6188784,-96.3395468
1.50056936867e+12,user5,PebbleTimeSteel,-343.0,231.0,-813.0,30.6188784,-96.3395468
1.50056936872e+12,user5,PebbleTimeSteel,-348.0,234.0,-809.0,30.6188784,-96.3395468
1.50056936876e+12,user5,PebbleTimeSteel,-350.0,241.0,-814.0,30.6188784,-96.3395468
1.5005693688e+12,user5,PebbleTimeSteel,-347.0,239.0,-819.0,30.6188784,-96.3395468
1.50056936884e+12,user5,PebbleTimeSteel,-340.0,239.0,-814.0,30.6188784,-96.3395468
1.50056936888e+12,user5,PebbleTimeSteel,-345.0,239.0,-816.0,30.6188784,-96.3395468
1.50056936892e+12,user5,PebbleTimeSteel,-341.0,227.0,-813.0,30.6188784,-96.3395468
1.50056936896e+12,user5,PebbleTimeSteel,-345.0,219.0,-818.0,30.6188784,-96.3395468
1.500569369e+12,user5,PebbleTimeSteel,-349.0,219.0,-816.0,30.6188784,-96.3395468
1.50056936904e+12,user5,PebbleTimeSteel,-352.0,235.0,-813.0,30.6188784,-96.3395468
1.50056936908e+12,user5,PebbleTimeSteel,-348.0,245.0,-814.0,30.6188784,-96.3395468
1.50056936912e+12,user5,PebbleTimeSteel,-345.0,252.0,-813.0,30.6188784,-96.3395468
1.50056936916e+12,user5,PebbleTimeSteel,-346.0,256.0,-817.0,30.6188784,-96.3395468
1.5005693692e+12,user5,PebbleTimeSteel,-342.0,238.0,-816.0,30.6188784,-96.3395468
1.50056936924e+12,user5,PebbleTimeSteel,-354.0,246.0,-814.0,30.6188784,-96.3395468
1.50056936928e+12,user5,PebbleTimeSteel,-352.0,240.0,-807.0,30.6188784,-96.3395468
1.50056936932e+12,user5,PebbleTimeSteel,-339.0,234.0,-818.0,30.6188784,-96.3395468
1.50056936936e+12,user5,PebbleTimeSteel,-337.0,230.0,-818.0,30.6188784,-96.3395468
1.5005693694e+12,user5,PebbleTimeSteel,-350.0,251.0,-811.0,30.6188784,-96.3395468
1.50056936944e+12,user5,PebbleTimeSteel,-351.0,275.0,-809.0,30.6188784,-96.3395468
1.50056936948e+12,user5,PebbleTimeSteel,-356.0,297.0,-785.0,30.6188784,-96.3395468
1.50056936952e+12,user5,PebbleTimeSteel,-322.0,285.0,-875.0,30.6188784,-96.3395468
1.50056936956e+12,user5,PebbleTimeSteel,-343.0,280.0,-802.0,30.6188784,-96.3395468
1.5005693696e+12,user5,PebbleTimeSteel,-340.0,273.0,-802.0,30.6188784,-96.3395468
1.50056936964e+12,user5,PebbleTimeSteel,-343.0,237.0,-821.0,30.6188784,-96.3395468
1.50056936968e+12,user5,PebbleTimeSteel,-383.0,219.0,-791.0,30.6188784,-96.3395468
1.50056936972e+12,user5,PebbleTimeSteel,-402.0,219.0,-767.0,30.6188784,-96.3395468
1.50056936976e+12,user5,PebbleTimeSteel,-302.0,190.0,-856.0,30.6188784,-96.3395468
1.5005693698e+12,user5,PebbleTimeSteel,-309.0,153.0,-867.0,30.6188784,-96.3395468
1.50056936984e+12,user5,PebbleTimeSteel,-340.0,89.0,-788.0,30.6188784,-96.3395468
1.50056936988e+12,user5,PebbleTimeSteel,-328.0,183.0,-876.0,30.6188784,-96.3395468
1.50056936992e+12,user5,PebbleTimeSteel,-268.0,253.0,-921.0,30.6188784,-96.3395468
1.50056936996e+12,user5,PebbleTimeSteel,-343.0,214.0,-759.0,30.6188784,-96.3395468
1.50056937e+12,user5,PebbleTimeSteel,-310.0,300.0,-758.0,30.6188784,-96.3395468
1.50056937004e+12,user5,PebbleTimeSteel,-277.0,217.0,-974.0,30.6188784,-96.3395468
1.50056937008e+12,user5,PebbleTimeSteel,-251.0,172.0,-827.0,30.6188784,-96.3395468
1.50056937012e+12,user5,PebbleTimeSteel,-288.0,239.0,-832.0,30.6188784,-96.3395468
1.50056937016e+12,user5,PebbleTimeSteel,-280.0,219.0,-863.0,30.6188784,-96.3395468
1.5005693702e+12,user5,PebbleTimeSteel,-264.0,134.0,-838.0,30.6188784,-96.3395468
1.50056937024e+12,user5,PebbleTimeSteel,-276.0,169.0,-872.0,30.6188784,-96.3395468
1.50056937028e+12,user5,PebbleTimeSteel,-260.0,189.0,-861.0,30.6188784,-96.3395468
1.50056937032e+12,user5,PebbleTimeSteel,-293.0,141.0,-864.0,30.6188784,-96.3395468
1.50056937036e+12,user5,PebbleTimeSteel,-308.0,186.0,-833.0,30.6188784,-96.3395468
1.5005693704e+12,user5,PebbleTimeSteel,-339.0,192.0,-808.0,30.6188784,-96.3395468
1.50056937044e+12,user5,PebbleTimeSteel,-343.0,159.0,-851.0,30.6188784,-96.3395468
1.50056937048e+12,user5,PebbleTimeSteel,-370.0,260.0,-787.0,30.6188784,-96.3395468
1.50056937052e+12,user5,PebbleTimeSteel,-390.0,215.0,-812.0,30.6188784,-96.3395468
1.50056937056e+12,user5,PebbleTimeSteel,-398.0,156.0,-779.0,30.6188784,-96.3395468
1.5005693706e+12,user5,PebbleTimeSteel,-392.0,237.0,-811.0,30.6188784,-96.3395468
1.50056937064e+12,user5,PebbleTimeSteel,-359.0,207.0,-820.0,30.6188784,-96.3395468
